product_id,location_id,Metric,Value
15,2,MAPE,10.563863733152914
15,3,MAE,7.661737558822415
15,3,RMSE,9.348906308542324
15,3,MAPE,10.872777774009217
15,4,MAE,3.2785474774669296
15,4,RMSE,4.012566658535488
15,4,MAPE,10.436252403348318
15,5,MAE,2.3911250703386826
15,5,RMSE,2.8694194012179217
15,5,MAPE,10.767855832107264
15,6,MAE,3.663654789564665
15,6,RMSE,4.205137130485495
15,6,MAPE,10.414827687780594
15,7,MAE,1.9358993044670132
15,7,RMSE,2.237663835178538
15,7,MAPE,10.725695867168614
15,8,MAE,6.547116468586577
15,8,RMSE,7.570702342189458
15,8,MAPE,11.795469470407847
15,9,MAE,5.716459128016406
15,9,RMSE,6.6514799371295315
15,9,MAPE,10.69694360965944
15,10,MAE,2.4631346971092207
15,10,RMSE,2.859247945989446
15,10,MAPE,12.878485844997979
16,1,MAE,3.6470121462439806
16,1,RMSE,4.359942052891611
16,1,MAPE,10.618675095660958
16,2,MAE,9.07190226177915
16,2,RMSE,11.845964472996375
16,2,MAPE,9.788063800511614
16,3,MAE,5.104956591499882
16,3,RMSE,6.416403139475893
16,3,MAPE,8.340727083634363
16,4,MAE,4.3435175672090445
16,4,RMSE,5.054004284256071
16,4,MAPE,10.545845426934362
16,5,MAE,1.5267497068329097
16,5,RMSE,1.8258674466631841
16,5,MAPE,9.353352853180107
16,6,MAE,7.980465714374366
16,6,RMSE,8.795147804708341
16,6,MAPE,10.615257898995555
16,7,MAE,5.730141210078932
16,7,RMSE,6.746472848812173
16,7,MAPE,8.288288861029317
16,8,MAE,8.464891714041977
16,8,RMSE,9.559038495783087
16,8,MAPE,11.619159508948545
16,9,MAE,8.364243221866463
16,9,RMSE,10.07566906506584
16,9,MAPE,9.525549241161034
16,10,MAE,6.529993810457876
16,10,RMSE,7.974660265847326
16,10,MAPE,10.328484203583496
17,1,MAE,6.750419130777986
17,1,RMSE,7.532305834831633
17,1,MAPE,12.050851243109701
17,2,MAE,7.037054060855356
17,2,RMSE,8.30055660632292
17,2,MAPE,10.007354420805378
17,3,MAE,2.7791611397726492
17,3,RMSE,3.480894617043886
17,3,MAPE,9.929081877752015
17,4,MAE,3.3496278485335416
17,4,RMSE,3.850832707606936
17,4,MAPE,11.559367357587908
17,5,MAE,3.640567410845476
17,5,RMSE,4.184721334318803
17,5,MAPE,10.150224238079671
17,6,MAE,1.3175358696237396
17,6,RMSE,1.5762152556336066
17,6,MAPE,9.42383735158002
17,7,MAE,1.1143301346118688
17,7,RMSE,1.3678332032691085
17,7,MAPE,9.325589169590891
17,8,MAE,4.031244599399703
17,8,RMSE,5.074215090806646
17,8,MAPE,10.913103225125125
17,9,MAE,4.628656477125301
17,9,RMSE,5.8715760282986915
17,9,MAPE,8.561099892466098
17,10,MAE,10.766375903147031
17,10,RMSE,12.469388738691979
17,10,MAPE,11.964954124873781
18,1,MAE,1.2255505340012645
18,1,RMSE,1.4098444235497019
18,1,MAPE,12.169833212473023
18,2,MAE,2.8713174033228994
18,2,RMSE,3.373405333521914
18,2,MAPE,10.17459203561515
18,3,MAE,5.313665288962559
18,3,RMSE,6.7433567859775145
18,3,MAPE,9.478578569052285
18,4,MAE,7.957079483833311
18,4,RMSE,9.11971050017918
18,4,MAPE,9.565237540913515
18,5,MAE,3.3616633488621677
18,5,RMSE,3.8376205817149023
18,5,MAPE,12.127179825201036
18,6,MAE,1.5827361520372463
18,6,RMSE,1.9107718202276278
18,6,MAPE,10.779057841927555
18,7,MAE,3.792433916189379
18,7,RMSE,4.502578038540975
18,7,MAPE,10.842645553733707
18,8,MAE,4.973755497903686
18,8,RMSE,5.610711461693529
18,8,MAPE,12.862822355199818
18,9,MAE,2.705677101072705
18,9,RMSE,3.0891458396169607
18,9,MAPE,10.613954040623064
18,10,MAE,6.177051378828358
18,10,RMSE,7.8044115072941755
18,10,MAPE,9.746793701558211
19,1,MAE,10.012713344960954
19,1,RMSE,11.650122631649058
19,1,MAPE,11.234499149706194
19,2,MAE,1.6138935029244337
19,2,RMSE,1.8745417442430024
19,2,MAPE,10.988565215100353
19,3,MAE,7.9267185217900895
19,3,RMSE,9.777632352125941
19,3,MAPE,10.056530170406749
19,4,MAE,1.825442826657975
19,4,RMSE,2.286002649274984
19,4,MAPE,10.549079684180871
19,5,MAE,4.942796458987145
19,5,RMSE,5.916004166000036
19,5,MAPE,10.315178434183919
19,6,MAE,1.4250107914907517
19,6,RMSE,1.6714645366900913
19,6,MAPE,9.871362548326958
19,7,MAE,2.5870393105473792
19,7,RMSE,2.997687671448796
19,7,MAPE,12.266731452335412
19,8,MAE,8.016754337057618
19,8,RMSE,9.564070474485506
19,8,MAPE,8.991571849214388
19,9,MAE,2.0863329744180326
19,9,RMSE,2.466885402378494
19,9,MAPE,10.164834557611755
19,10,MAE,5.17274558630507
19,10,RMSE,5.964125731306095
19,10,MAPE,10.731417215174153
20,1,MAE,10.596064508222154
20,1,RMSE,11.98208685952554
20,1,MAPE,10.487077817053327
20,2,MAE,7.698018022685785
20,2,RMSE,8.744562662108097
20,2,MAPE,12.156747959501043
20,3,MAE,3.037501500495835
20,3,RMSE,3.3219956273286337
20,3,MAPE,12.54561849427267
20,4,MAE,6.385456135398012
20,4,RMSE,7.706973431560269
20,4,MAPE,9.611640381784655
20,5,MAE,3.540086191469767
20,5,RMSE,4.448111899824531
20,5,MAPE,10.017195976556808
20,6,MAE,5.304942486633765
20,6,RMSE,6.305127635655449
20,6,MAPE,10.569050458005853
20,7,MAE,7.748384667745639
20,7,RMSE,9.051605289747814
20,7,MAPE,11.125197736540498
20,8,MAE,1.4708635508064585
20,8,RMSE,1.6237831937052296
20,8,MAPE,13.567883183081841
20,9,MAE,7.364882707205603
20,9,RMSE,8.684811868869092
20,9,MAPE,9.264470418703048
20,10,MAE,7.2295349816708265
20,10,RMSE,8.12559826197644
20,10,MAPE,11.948580802100626
21,1,MAE,2.198929581726605
21,1,RMSE,2.4296482091296294
21,1,MAPE,12.459539394691646
21,2,MAE,3.1159860312847774
21,2,RMSE,3.992294171786708
21,2,MAPE,8.302970849578177
21,3,MAE,2.4116429715554575
21,3,RMSE,3.104715167932411
21,3,MAPE,9.154439888078885
21,4,MAE,2.024076341324251
21,4,RMSE,2.3991626683453955
21,4,MAPE,10.641289670579678
21,5,MAE,4.775508853896288
21,5,RMSE,5.532363914665045
21,5,MAPE,10.717340933663417
21,6,MAE,1.1358817245453205
21,6,RMSE,1.335021145725399
21,6,MAPE,13.15818604467362
21,7,MAE,7.442007288506617
21,7,RMSE,9.963401692137154
21,7,MAPE,8.609962675968822
21,8,MAE,11.106585454052823
21,8,RMSE,12.75221121399836
21,8,MAPE,10.840007250945312
21,9,MAE,9.797530250558662
21,9,RMSE,11.544539792847898
21,9,MAPE,10.53681480722352
21,10,MAE,4.044979529634626
21,10,RMSE,4.677060901298607
21,10,MAPE,14.963410905354364
22,1,MAE,2.875727689088556
22,1,RMSE,3.5662399000584895
22,1,MAPE,10.019176464380413
22,2,MAE,7.585228525582182
22,2,RMSE,9.027693466743417
22,2,MAPE,11.048473861871793
22,3,MAE,3.027854260867242
22,3,RMSE,3.7160932304424787
22,3,MAPE,10.289937034880388
22,4,MAE,2.220981034693214
22,4,RMSE,2.601273595348368
22,4,MAPE,10.912333615978621
22,5,MAE,3.71289797579311
22,5,RMSE,4.456577842963681
22,5,MAPE,9.409893629180004
22,6,MAE,3.2611256742176313
22,6,RMSE,3.7292697868191573
22,6,MAPE,11.940347058407074
22,7,MAE,4.892718426299649
22,7,RMSE,5.75613449522964
22,7,MAPE,10.167409296942097
22,8,MAE,10.67250875285614
22,8,RMSE,11.908586087466592
22,8,MAPE,12.730217984333267
22,9,MAE,3.095618402176399
22,9,RMSE,3.6956389862363666
22,9,MAPE,9.778126949575134
22,10,MAE,8.793348644915095
22,10,RMSE,10.248108245545103
22,10,MAPE,11.27185937892584
23,1,MAE,1.8835634246891928
23,1,RMSE,2.161220981861353
23,1,MAPE,12.34312317865883
23,2,MAE,5.882510870071731
23,2,RMSE,7.14643772640169
23,2,MAPE,9.71656274484904
23,3,MAE,1.0211671082430218
23,3,RMSE,1.228638355751023
23,3,MAPE,11.09010854159043
23,4,MAE,1.583617302742449
23,4,RMSE,1.8958204007165411
23,4,MAPE,10.176637401311476
23,5,MAE,10.669389894513959
23,5,RMSE,12.085976442448692
23,5,MAPE,10.060051394050763
23,6,MAE,8.675816976076137
23,6,RMSE,10.043661954309743
23,6,MAPE,9.828984886232888
23,7,MAE,1.5818945054244153
23,7,RMSE,1.9199518607825874
23,7,MAPE,9.812778335920203
23,8,MAE,7.590402504300038
23,8,RMSE,9.62848393402365
23,8,MAPE,8.315083700806104
23,9,MAE,7.343443708866014
23,9,RMSE,8.351806374814222
23,9,MAPE,10.404833125840705
23,10,MAE,6.444368357881316
23,10,RMSE,7.9844984093210725
23,10,MAPE,8.950566319957222
24,1,MAE,2.189699712395418
24,1,RMSE,2.7358881426116475
24,1,MAPE,10.75810448931895
24,2,MAE,8.512418550095601
24,2,RMSE,10.510549720340734
24,2,MAPE,8.78756797767257
24,3,MAE,6.505804824901943
24,3,RMSE,7.144735353852473
24,3,MAPE,12.425057647777797
24,4,MAE,4.947612963808516
24,4,RMSE,6.105825213755386
24,4,MAPE,9.048235987818076
24,5,MAE,5.433689923971079
24,5,RMSE,6.189874924336193
24,5,MAPE,11.27488255305376
24,6,MAE,0.9055898801945006
24,6,RMSE,1.1666175926765245
24,6,MAPE,7.99758835079946
24,7,MAE,2.482207264405959
24,7,RMSE,3.097164446233582
24,7,MAPE,8.64441629410278
24,8,MAE,4.6031210486511736
24,8,RMSE,5.605390938252269
24,8,MAPE,10.109267982246209
24,9,MAE,1.2158626957892753
24,9,RMSE,1.4040865478976874
24,9,MAPE,10.722784515118798
24,10,MAE,2.107027970749842
24,10,RMSE,2.409182625879087
24,10,MAPE,9.929386261665366
25,1,MAE,12.27853268643548
25,1,RMSE,13.694109027591445
25,1,MAPE,12.172997899895874
25,2,MAE,9.551905434706336
25,2,RMSE,11.414077008943238
25,2,MAPE,10.45798048201835
25,3,MAE,4.376665750025196
25,3,RMSE,5.014103525261447
25,3,MAPE,12.650154196305657
25,4,MAE,2.876106866282759
25,4,RMSE,3.315179135868806
25,4,MAPE,11.799183238704284
25,5,MAE,7.140110473498699
25,5,RMSE,8.12240643779938
25,5,MAPE,11.453496708959118
25,6,MAE,7.361439490314813
25,6,RMSE,8.537889693822626
25,6,MAPE,11.796175698899606
25,7,MAE,5.2035829991829
25,7,RMSE,6.08672920095714
25,7,MAPE,11.549330359411577
25,8,MAE,3.2432087284383333
25,8,RMSE,3.549495920616833
25,8,MAPE,12.882803436417998
25,9,MAE,5.7188754009799965
25,9,RMSE,6.630615562194331
25,9,MAPE,9.535114917802026
25,10,MAE,7.9945704630830035
25,10,RMSE,9.39710350261165
25,10,MAPE,10.03803327665959
26,1,MAE,3.082144276214895
26,1,RMSE,3.6641638077966894
26,1,MAPE,10.585784830887594
26,2,MAE,8.533113504925298
26,2,RMSE,9.915691148566644
26,2,MAPE,11.377905745069452
26,3,MAE,7.062336175855473
26,3,RMSE,8.71982209108099
26,3,MAPE,9.352736032851091
26,4,MAE,6.996022588989169
26,4,RMSE,7.979305895635765
26,4,MAPE,10.598613300854861
26,5,MAE,1.5513830439262681
26,5,RMSE,1.8583657850038058
26,5,MAPE,10.54261512060656
26,6,MAE,5.7398428385917
26,6,RMSE,6.544116426973629
26,6,MAPE,11.432941757066015
26,7,MAE,6.31698675276379
26,7,RMSE,7.22268872895327
26,7,MAPE,11.171877938438122
26,8,MAE,1.9295906640914307
26,8,RMSE,2.228970713031107
26,8,MAPE,11.686443592248558
26,9,MAE,3.8348481009225424
26,9,RMSE,4.423205184388501
26,9,MAPE,11.342193485096667
26,10,MAE,8.440201079625371
26,10,RMSE,9.50160019984935
26,10,MAPE,11.187728218334719
27,1,MAE,7.993340312968955
27,1,RMSE,8.845523781517894
27,1,MAPE,11.352635930739568
27,2,MAE,7.601311223267387
27,2,RMSE,8.916641027913508
27,2,MAPE,10.188756294142557
27,3,MAE,4.0428484929930795
27,3,RMSE,4.99611164752243
27,3,MAPE,9.048432381762455
27,4,MAE,4.204288895171131
27,4,RMSE,5.037257652247665
27,4,MAPE,10.7726539804397
27,5,MAE,9.02024701328845
27,5,RMSE,11.030498147278468
27,5,MAPE,10.758594333860676
27,6,MAE,2.505417308189311
27,6,RMSE,3.0356631971655186
27,6,MAPE,10.187799274209205
27,7,MAE,7.904977686426948
27,7,RMSE,9.476292810110886
27,7,MAPE,10.74100179226321
27,8,MAE,1.391849777526635
27,8,RMSE,1.6107606237390577
27,8,MAPE,10.879452288268915
27,9,MAE,11.833969337702554
27,9,RMSE,12.958711611645931
27,9,MAPE,12.696760371905915
27,10,MAE,6.4080430494937595
27,10,RMSE,7.736020355639605
27,10,MAPE,10.322682625451531
28,1,MAE,7.600928429561638
28,1,RMSE,9.498581570878795
28,1,MAPE,9.054407328635872
28,2,MAE,5.821285147954455
28,2,RMSE,7.260651825928815
28,2,MAPE,9.191206387541428
28,3,MAE,5.3838742249101115
28,3,RMSE,6.684555786172264
28,3,MAPE,8.347153221646744
28,4,MAE,9.989609397922687
28,4,RMSE,11.32191911295752
28,4,MAPE,10.101120838659657
28,5,MAE,9.117776549205063
28,5,RMSE,10.824476211816187
28,5,MAPE,10.081997637927072
28,6,MAE,5.48677630291525
28,6,RMSE,5.9882342658402745
28,6,MAPE,12.806613758964321
28,7,MAE,5.588332514937884
